composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
AsS,2.58,0.3999999999999999,2.38,2.18,4.0,1.0,15.0,15.5,0.5,15.0,119.0,14.0,112.0,7.0,2.0,2.0,2.0,2.0,1.0,3.5,0.5,6.0,15.0,9.0,10.5,4.5,3.0,1.0,2.5,0.5,3.0,2.5,0.5,2.4
AsS3,2.58,0.3999999999999999,2.48,2.58,4.0,1.0,15.0,15.75,0.375,16.0,119.0,14.0,108.5,5.25,2.0,2.0,2.0,2.0,1.0,3.75,0.375,6.0,15.0,9.0,8.25,3.375,3.0,1.0,2.25,0.375,3.0,2.25,0.375,2.35
AsSI,2.66,0.48,2.473333333333333,2.18,5.0,2.0,15.0,16.0,0.6666666666666666,15.0,139.0,34.0,121.0,12.0,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,17.0,11.0,12.666666666666666,4.444444444444445,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,2.05
AsSeI,2.66,0.48,2.4633333333333334,2.18,5.0,1.0,15.0,16.0,0.6666666666666666,15.0,139.0,20.0,126.0,8.666666666666666,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,15.0,17.0,2.0,16.0,0.6666666666666666,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,1.76
B2Mo(PbO2)6,3.44,1.4,2.9285714285714284,3.44,6.0,4.0,6.0,14.666666666666666,1.5238095238095237,16.0,154.0,88.0,94.76190476190476,34.92063492063492,1.0,2.0,1.9523809523809523,2.0,4.0,2.9523809523809526,1.1972789115646258,3.0,28.0,25.0,12.0,9.142857142857142,5.0,5.0,2.761904761904762,1.1337868480725624,6.0,3.0476190476190474,1.1972789115646258,2.9
B2O3,3.44,1.4,2.88,3.44,2.0,0.0,13.0,14.8,1.44,16.0,84.0,18.0,73.2,8.64,2.0,2.0,2.0,2.0,3.0,2.8,1.44,3.0,6.0,3.0,4.8,1.44,5.0,3.0,3.2,1.44,5.0,3.2,1.44,4.89
B2Se2O7,3.44,1.4,3.0236363636363635,3.44,4.0,2.0,13.0,15.454545454545455,0.8925619834710741,16.0,120.0,54.0,79.0909090909091,16.66115702479339,2.0,2.0,2.0,2.0,3.0,3.4545454545454546,0.8925619834710744,3.0,16.0,13.0,7.2727272727272725,3.173553719008264,5.0,3.0,2.5454545454545454,0.8925619834710744,5.0,2.5454545454545454,0.8925619834710744,4.64
B3H2Pb2O7.5,3.44,1.4,2.8262068965517244,3.44,6.0,5.0,1.0,13.03448275862069,3.3341260404280613,16.0,146.0,115.0,75.93103448275862,22.668252080856124,1.0,2.0,1.8620689655172413,2.0,4.0,2.5517241379310347,1.498216409036861,1.0,28.0,27.0,7.724137931034483,5.59334126040428,5.0,5.0,2.6206896551724137,1.3650416171224735,5.0,2.7586206896551726,1.2699167657550536,4.42
B3Pb10Br3O13,3.44,1.4,2.862758620689655,3.44,6.0,4.0,13.0,15.10344827586207,1.1961950059453033,16.0,146.0,80.0,101.03448275862068,34.9346016646849,2.0,2.0,2.0,2.0,4.0,3.103448275862069,1.1961950059453033,3.0,28.0,25.0,14.413793103448276,9.90487514863258,5.0,4.0,2.896551724137931,1.1961950059453033,5.0,2.896551724137931,1.1961950059453033,3.25
B3Pb3NO10,3.44,1.4,2.9735294117647055,3.44,6.0,4.0,13.0,15.058823529411764,1.1072664359861593,16.0,146.0,80.0,83.58823529411765,22.17301038062284,2.0,2.0,2.0,2.0,3.0,3.0588235294117645,1.1072664359861593,3.0,28.0,25.0,9.294117647058824,6.602076124567475,5.0,3.0,2.9411764705882355,1.1072664359861593,5.0,2.9411764705882355,1.1072664359861593,3.64
B4C,2.55,0.5099999999999998,2.1420000000000003,2.04,2.0,0.0,13.0,13.2,0.31999999999999956,13.0,84.0,8.0,82.4,2.5599999999999965,2.0,2.0,2.0,2.0,1.0,1.2,0.31999999999999995,3.0,4.0,1.0,3.2,0.3200000000000001,5.0,1.0,4.8,0.3200000000000001,5.0,4.8,0.3200000000000001,1.64
B4H2Pb6O13,3.44,1.4,2.8503999999999996,3.44,6.0,5.0,1.0,13.84,2.3232,16.0,146.0,115.0,85.28,29.145599999999998,1.0,2.0,1.92,2.0,4.0,2.72,1.3312,1.0,28.0,27.0,10.4,8.448,5.0,5.0,2.8,1.28,5.0,2.88,1.216,3.24
B6As,2.18,0.14000000000000012,2.06,2.04,4.0,2.0,13.0,13.285714285714286,0.4897959183673475,13.0,119.0,35.0,89.0,8.571428571428571,2.0,2.0,2.0,2.0,2.0,1.2857142857142858,0.489795918367347,3.0,15.0,12.0,4.714285714285714,2.9387755102040813,5.0,2.0,4.714285714285714,0.48979591836734687,5.0,4.714285714285714,0.48979591836734687,1.51
B6P,2.19,0.1499999999999999,2.0614285714285714,2.04,3.0,1.0,13.0,13.285714285714286,0.4897959183673475,13.0,107.0,23.0,87.28571428571429,5.632653061224494,2.0,2.0,2.0,2.0,2.0,1.2857142857142858,0.489795918367347,3.0,5.0,2.0,3.2857142857142856,0.48979591836734687,5.0,2.0,4.714285714285714,0.48979591836734687,5.0,4.714285714285714,0.48979591836734687,3.3
BAs,2.18,0.14000000000000012,2.1100000000000003,2.04,4.0,2.0,13.0,14.0,1.0,13.0,119.0,35.0,101.5,17.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,15.0,12.0,9.0,6.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,1.45
BH(PbO2)2,3.44,1.4,2.8325,3.44,6.0,5.0,1.0,13.25,3.125,16.0,146.0,115.0,83.875,31.09375,1.0,2.0,1.875,2.0,4.0,2.625,1.375,1.0,28.0,27.0,10.5,8.75,5.0,5.0,2.625,1.28125,5.0,2.75,1.1875,3.76
BP,2.19,0.1499999999999999,2.115,2.04,3.0,1.0,13.0,14.0,1.0,13.0,107.0,23.0,95.5,11.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,4.2
BPb2ClO3,3.44,1.4,2.882857142857143,3.44,6.0,4.0,13.0,15.142857142857142,1.2653061224489797,16.0,146.0,80.0,96.57142857142857,29.795918367346935,2.0,2.0,2.0,2.0,4.0,3.142857142857143,1.2653061224489797,3.0,28.0,25.0,12.0,9.142857142857142,5.0,4.0,2.857142857142857,1.2653061224489797,5.0,2.857142857142857,1.2653061224489797,3.99
BPb6BrO7,3.44,1.4,2.8706666666666667,3.44,6.0,4.0,13.0,15.066666666666666,1.1288888888888888,16.0,146.0,80.0,102.8,36.85333333333333,2.0,2.0,2.0,2.0,4.0,3.066666666666667,1.1288888888888888,3.0,28.0,25.0,15.333333333333334,10.355555555555556,5.0,4.0,2.933333333333333,1.1288888888888888,5.0,2.933333333333333,1.1288888888888888,2.84
BPb7Br3O7,3.44,1.4,2.8505555555555557,2.33,6.0,4.0,13.0,15.222222222222221,1.1975308641975309,14.0,146.0,80.0,107.11111111111111,34.54320987654321,2.0,2.0,2.0,2.0,4.0,3.2222222222222223,1.1975308641975309,3.0,28.0,25.0,16.22222222222222,9.419753086419753,5.0,4.0,2.7777777777777777,1.1975308641975309,5.0,2.7777777777777777,1.1975308641975309,2.62
BSb,2.05,0.009999999999999787,2.045,2.04,5.0,3.0,13.0,14.0,1.0,13.0,139.0,55.0,111.5,27.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,15.0,12.0,9.0,6.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,2.6
BSbPbS4,2.58,0.54,2.391428571428572,2.58,6.0,4.0,13.0,15.142857142857142,0.979591836734694,16.0,146.0,62.0,112.71428571428571,17.020408163265305,2.0,2.0,2.0,2.0,3.0,3.142857142857143,0.979591836734694,3.0,28.0,25.0,10.0,6.571428571428571,5.0,3.0,2.857142857142857,0.979591836734694,5.0,2.857142857142857,0.979591836734694,1.8
Ba(GaS2)2,2.58,1.69,2.1185714285714288,2.58,6.0,3.0,2.0,13.142857142857142,3.2653061224489797,16.0,215.0,110.0,125.57142857142857,25.55102040816326,2.0,2.0,2.0,2.0,4.0,2.5714285714285716,1.6326530612244898,2.0,13.0,11.0,7.428571428571429,3.183673469387755,5.0,5.0,2.5714285714285716,1.3877551020408165,5.0,2.5714285714285716,1.3877551020408165,4.13
Ba(GaSe2)2,2.55,1.6599999999999997,2.1014285714285714,2.55,6.0,2.0,2.0,13.142857142857142,3.2653061224489797,16.0,215.0,95.0,134.14285714285714,23.10204081632653,2.0,2.0,2.0,2.0,4.0,2.5714285714285716,1.6326530612244898,2.0,16.0,14.0,13.142857142857142,3.2653061224489797,5.0,5.0,2.5714285714285716,1.3877551020408165,5.0,2.5714285714285716,1.3877551020408165,3.16
Ba(InS2)2,2.58,1.69,2.11,2.58,6.0,3.0,2.0,13.142857142857142,3.2653061224489797,16.0,215.0,110.0,131.28571428571428,30.04081632653061,2.0,2.0,2.0,2.0,4.0,2.5714285714285716,1.6326530612244898,2.0,13.0,11.0,7.428571428571429,3.183673469387755,5.0,5.0,2.5714285714285716,1.3877551020408165,5.0,2.5714285714285716,1.3877551020408165,3.06
Ba(InSe2)2,2.55,1.6599999999999997,2.0928571428571425,2.55,6.0,2.0,2.0,13.142857142857142,3.2653061224489797,16.0,215.0,95.0,139.85714285714286,22.69387755102041,2.0,2.0,2.0,2.0,4.0,2.5714285714285716,1.6326530612244898,2.0,16.0,14.0,13.142857142857142,3.2653061224489797,5.0,5.0,2.5714285714285716,1.3877551020408165,5.0,2.5714285714285716,1.3877551020408165,2.63
Ba(ZnAs)2,2.18,1.29,1.7100000000000002,1.65,6.0,2.0,2.0,11.2,3.6800000000000006,12.0,215.0,96.0,139.4,30.240000000000002,2.0,2.0,2.0,2.0,3.0,1.2,1.44,2.0,15.0,13.0,11.2,3.6800000000000006,3.0,3.0,1.2,1.44,3.0,1.2,1.44,0.23
Ba1.88Ta15O32,3.44,2.55,2.7465875613747954,3.44,6.0,4.0,2.0,12.085924713584289,5.12481215897311,16.0,215.0,149.0,103.64566284779052,49.29055692018398,2.0,2.0,2.0,2.0,4.0,2.618657937806874,1.8086311779942732,2.0,19.0,17.0,9.835515548281506,5.6246835832969495,2.0,2.0,1.309328968903437,0.9043155889971366,7.0,3.4574468085106385,2.17423477382735,0.13
Ba12In4S19,2.58,1.69,1.9091428571428573,2.58,6.0,3.0,2.0,10.857142857142858,6.073469387755101,16.0,215.0,110.0,146.94285714285715,46.667755102040815,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.8612244897959183,2.0,13.0,11.0,5.428571428571429,2.351020408163265,5.0,5.0,1.6571428571428573,1.1363265306122448,5.0,1.6571428571428573,1.1363265306122448,2.56
Ba23Ga8(SbS19)2,2.58,1.69,1.9308450704225353,2.58,6.0,3.0,2.0,11.098591549295774,5.894862130529657,16.0,215.0,110.0,143.50704225352112,46.31938107518349,2.0,2.0,2.0,2.0,4.0,2.3380281690140845,1.8163062884348344,2.0,15.0,13.0,5.746478873239437,2.4272961713945644,5.0,5.0,1.7183098591549295,1.1132711763538978,5.0,1.7183098591549295,1.1132711763538978,2.84
Ba2B4H2O9,3.44,2.55,2.664705882352941,3.44,6.0,5.0,1.0,11.882352941176471,4.885813148788928,16.0,215.0,184.0,83.6470588235294,31.07266435986159,1.0,2.0,1.8823529411764706,2.0,4.0,2.3529411764705883,1.7439446366782008,1.0,6.0,5.0,4.235294117647059,1.8685121107266436,5.0,5.0,2.235294117647059,1.301038062283737,5.0,2.3529411764705883,1.245674740484429,5.12
Ba2B6H4O13,3.44,2.55,2.7015999999999996,3.44,6.0,5.0,1.0,11.76,5.0048,16.0,215.0,184.0,76.64,25.6704,1.0,2.0,1.84,2.0,4.0,2.32,1.7472,1.0,6.0,5.0,4.16,1.9136000000000002,5.0,5.0,2.24,1.3248000000000002,5.0,2.4,1.248,6.53
Ba2B6O11,3.44,2.55,2.7294736842105265,3.44,6.0,4.0,2.0,13.578947368421053,2.8033240997229916,16.0,215.0,149.0,87.36842105263158,26.869806094182824,2.0,2.0,2.0,2.0,4.0,2.6315789473684212,1.5844875346260388,2.0,6.0,4.0,4.631578947368421,1.5844875346260388,5.0,5.0,2.736842105263158,1.4293628808864265,5.0,2.736842105263158,1.4293628808864265,5.17
Ba2Cd(BO2)6,3.44,2.55,2.713809523809524,3.44,6.0,4.0,2.0,13.619047619047619,2.7210884353741496,16.0,215.0,149.0,89.04761904761905,29.22448979591837,2.0,2.0,2.0,2.0,4.0,2.5714285714285716,1.6326530612244898,2.0,12.0,10.0,5.0476190476190474,1.7505668934240362,5.0,5.0,2.5714285714285716,1.3877551020408165,5.0,2.5714285714285716,1.3877551020408165,4.59
Ba2CeInTe5,2.1,1.21,1.6866666666666665,2.1,6.0,1.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,77.0,162.88888888888889,32.29629629629629,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.222222222222221,5.703703703703704,5.0,5.0,1.6666666666666667,1.111111111111111,22.0,4.111111111111111,4.172839506172839,1.35
Ba2DyGaSe5,2.55,1.6599999999999997,1.9511111111111115,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,149.33333333333334,38.666666666666664,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.11111111111111,4.518518518518519,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,2.111111111111111,1.0617283950617284,2.35
Ba2DyGaTe5,2.1,1.21,1.7011111111111112,2.1,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,93.0,159.33333333333334,32.0,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.11111111111111,4.518518518518519,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,2.111111111111111,1.0617283950617284,1.13
Ba2DyInSe5,2.55,1.6599999999999997,1.9477777777777778,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,151.55555555555554,37.18518518518518,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.11111111111111,4.518518518518519,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,2.111111111111111,1.0617283950617284,2.27
Ba2DyInTe5,2.1,1.21,1.6977777777777778,2.1,6.0,1.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,77.0,161.55555555555554,30.518518518518515,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.11111111111111,4.518518518518519,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,2.111111111111111,1.0617283950617284,1.35
Ba2ErGaSe5,2.55,1.6599999999999997,1.9533333333333331,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,149.0,38.22222222222222,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.333333333333334,4.592592592592592,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,1.8888888888888888,0.8395061728395061,1.95
Ba2ErGaTe5,2.1,1.21,1.7033333333333334,2.1,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,93.0,159.0,31.555555555555557,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.333333333333334,4.592592592592592,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,1.8888888888888888,0.8395061728395061,1.15
Ba2ErInSe5,2.55,1.6599999999999997,1.9500000000000002,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,151.22222222222223,36.74074074074074,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.333333333333334,4.592592592592592,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,1.8888888888888888,0.8395061728395061,2.29
Ba2ErInTe5,2.1,1.21,1.7000000000000002,2.1,6.0,1.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,77.0,161.22222222222223,30.074074074074076,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.333333333333334,4.592592592592592,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,1.8888888888888888,0.8395061728395061,1.35
Ba2Ga8GeS16,2.58,1.69,2.2055555555555557,2.58,6.0,3.0,2.0,14.0,2.3703703703703702,16.0,215.0,110.0,118.74074074074075,16.285322359396435,2.0,2.0,2.0,2.0,4.0,2.740740740740741,1.492455418381344,2.0,14.0,12.0,8.074074074074074,3.358024691358025,5.0,5.0,2.814814814814815,1.3827160493827162,5.0,2.814814814814815,1.3827160493827162,3.0
Ba2Ga8SiS16,2.58,1.69,2.2014814814814816,2.58,6.0,3.0,2.0,14.0,2.3703703703703702,16.0,215.0,110.0,118.4074074074074,16.438957475994513,2.0,2.0,2.0,2.0,4.0,2.740740740740741,1.492455418381344,2.0,13.0,11.0,7.703703703703703,3.138545953360768,5.0,5.0,2.814814814814815,1.3827160493827162,5.0,2.814814814814815,1.3827160493827162,3.4
Ba2GaAsSe5,2.55,1.6599999999999997,2.057777777777778,2.55,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,96.0,141.22222222222223,32.79012345679013,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,1.39
Ba2GaBiS5,2.58,1.69,2.0566666666666666,2.58,6.0,3.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,110.0,136.11111111111111,37.70370370370371,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,29.0,27.0,8.444444444444445,5.580246913580247,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,2.38
Ba2GaBiSe5,2.55,1.6599999999999997,2.04,2.55,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,95.0,144.44444444444446,32.14814814814815,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,29.0,27.0,14.0,5.555555555555555,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,2.21
Ba2GaBiTe5,2.1,1.21,1.79,2.1,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,93.0,154.44444444444446,26.913580246913586,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,29.0,27.0,14.0,5.555555555555555,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,1.43
Ba2GaS4,2.58,1.69,1.987142857142857,2.58,6.0,3.0,2.0,11.571428571428571,5.469387755102041,16.0,215.0,110.0,138.85714285714286,43.51020408163265,2.0,2.0,2.0,2.0,4.0,2.4285714285714284,1.7959183673469388,2.0,13.0,11.0,5.857142857142857,2.2040816326530615,5.0,5.0,1.8571428571428572,1.0612244897959184,5.0,1.8571428571428572,1.0612244897959184,2.55
Ba2GaSbSe5,2.55,1.6599999999999997,2.0433333333333334,2.55,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,95.0,143.44444444444446,31.802469135802475,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,2.51
Ba2GaSbTe5,2.1,1.21,1.7933333333333334,2.1,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,93.0,153.44444444444446,27.358024691358032,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,1.66
Ba2GaSe4,2.55,1.6599999999999997,1.97,2.55,6.0,2.0,2.0,11.571428571428571,5.469387755102041,16.0,215.0,95.0,147.42857142857142,38.61224489795917,2.0,2.0,2.0,2.0,4.0,2.4285714285714284,1.7959183673469388,2.0,16.0,14.0,11.571428571428571,5.469387755102041,5.0,5.0,1.8571428571428572,1.0612244897959184,5.0,1.8571428571428572,1.0612244897959184,1.63
Ba2GdGaSe5,2.55,1.6599999999999997,1.948888888888889,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,149.77777777777777,39.25925925925926,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.88888888888889,4.814814814814814,5.0,5.0,1.6666666666666667,1.111111111111111,16.0,3.4444444444444446,3.135802469135802,1.87
Ba2GdGaTe5,2.1,1.21,1.698888888888889,2.1,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,93.0,159.77777777777777,32.59259259259259,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.88888888888889,4.814814814814814,5.0,5.0,1.6666666666666667,1.111111111111111,16.0,3.4444444444444446,3.135802469135802,1.12
Ba2GdInSe5,2.55,1.6599999999999997,1.9455555555555553,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,152.0,37.77777777777778,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.88888888888889,4.814814814814814,5.0,5.0,1.6666666666666667,1.111111111111111,16.0,3.4444444444444446,3.135802469135802,2.24
Ba2GdInTe5,2.1,1.21,1.6955555555555555,2.1,6.0,1.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,77.0,162.0,31.11111111111111,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.88888888888889,4.814814814814814,5.0,5.0,1.6666666666666667,1.111111111111111,16.0,3.4444444444444446,3.135802469135802,1.36
Ba2HgS5,2.58,1.69,2.085,2.58,6.0,3.0,2.0,12.0,5.0,16.0,215.0,110.0,135.875,39.5625,2.0,2.0,2.0,2.0,4.0,2.5,1.875,2.0,26.0,24.0,7.5,4.625,2.0,2.0,1.25,0.9375,2.0,1.25,0.9375,2.4
Ba2In2S5,2.58,1.69,2.026666666666667,2.58,6.0,3.0,2.0,12.222222222222221,4.5432098765432105,16.0,215.0,110.0,137.66666666666666,36.29629629629629,2.0,2.0,2.0,2.0,4.0,2.4444444444444446,1.728395061728395,2.0,13.0,11.0,6.666666666666667,2.814814814814815,5.0,5.0,2.2222222222222223,1.2345679012345678,5.0,2.2222222222222223,1.2345679012345678,2.47
Ba2In2Se5,2.55,1.6599999999999997,2.01,2.55,6.0,2.0,2.0,12.222222222222221,4.5432098765432105,16.0,215.0,95.0,146.0,30.666666666666668,2.0,2.0,2.0,2.0,4.0,2.4444444444444446,1.728395061728395,2.0,16.0,14.0,12.222222222222221,4.5432098765432105,5.0,5.0,2.2222222222222223,1.2345679012345678,5.0,2.2222222222222223,1.2345679012345678,2.12
Ba2InAgS4,2.58,1.69,1.97625,2.58,6.0,3.0,2.0,11.5,4.875,16.0,215.0,110.0,142.125,37.15625,1.0,2.0,1.875,2.0,4.0,2.125,1.875,2.0,13.0,11.0,6.5,2.75,5.0,5.0,1.625,1.21875,5.0,1.75,1.0625,2.32
Ba2InBiS5,2.58,1.69,2.0533333333333332,2.58,6.0,3.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,110.0,138.33333333333334,37.03703703703704,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,29.0,27.0,8.444444444444445,5.580246913580247,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,1.55
Ba2InSbSe5,2.55,1.6599999999999997,2.04,2.55,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,95.0,145.66666666666666,30.814814814814806,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,1.92
Ba2NaCu3S5,2.58,1.69,1.9372727272727275,2.58,6.0,3.0,1.0,10.727272727272727,4.9421487603305785,16.0,215.0,110.0,137.9090909090909,33.14049586776859,1.0,2.0,1.6363636363636365,2.0,4.0,1.8181818181818181,1.9834710743801651,1.0,11.0,10.0,6.181818181818182,2.6280991735537187,2.0,2.0,0.9090909090909091,0.9917355371900826,2.0,1.2727272727272727,0.6611570247933884,0.45
Ba2NdGaS5,2.58,1.69,1.9588888888888891,2.58,6.0,3.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,110.0,142.0,45.55555555555556,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,13.0,11.0,5.888888888888889,1.7283950617283947,5.0,5.0,1.6666666666666667,1.111111111111111,10.0,2.7777777777777777,2.0987654320987654,2.12
Ba2NdGaSe5,2.55,1.6599999999999997,1.9422222222222223,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,150.33333333333334,40.0,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.444444444444445,5.407407407407408,5.0,5.0,1.6666666666666667,1.111111111111111,10.0,2.7777777777777777,2.0987654320987654,2.18
Ba2NdInSe5,2.55,1.6599999999999997,1.9388888888888889,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,152.55555555555554,38.51851851851851,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.444444444444445,5.407407407407408,5.0,5.0,1.6666666666666667,1.111111111111111,10.0,2.7777777777777777,2.0987654320987654,2.2
Ba2NdInTe5,2.1,1.21,1.6888888888888889,2.1,6.0,1.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,77.0,162.55555555555554,31.851851851851848,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,11.444444444444445,5.407407407407408,5.0,5.0,1.6666666666666667,1.111111111111111,10.0,2.7777777777777777,2.0987654320987654,1.37
Ba2Sb7HO14,3.44,2.55,2.7704166666666663,3.44,6.0,5.0,1.0,13.916666666666666,3.0625000000000004,16.0,215.0,184.0,98.25,43.229166666666664,1.0,2.0,1.9583333333333333,2.0,4.0,3.2083333333333335,0.9236111111111112,1.0,15.0,14.0,8.083333333333334,4.034722222222222,3.0,3.0,2.0416666666666665,0.5590277777777777,3.0,2.0833333333333335,0.5347222222222223,2.7
Ba2ScTaO6,3.44,2.55,2.528,3.44,6.0,4.0,2.0,10.8,6.24,16.0,215.0,149.0,116.6,60.720000000000006,2.0,2.0,2.0,2.0,4.0,2.4,1.9200000000000004,2.0,19.0,17.0,6.2,2.56,2.0,2.0,1.2,0.9600000000000002,9.0,2.8,2.0799999999999996,4.19
