composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
Cd1Se0.35S0.65,2.58,0.8900000000000001,2.1297499999999996,1.69,5.0,2.0,12.0,14.0,2.0,12.0,144.0,39.0,127.125,16.875,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,16.0,10.0,10.75,3.0875,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.13
CeF3,3.98,2.86,3.2649999999999997,3.98,6.0,4.0,3.0,13.5,5.25,17.0,204.0,147.0,93.75,55.125,2.0,2.0,2.0,2.0,5.0,3.75,1.875,4.0,7.0,3.0,6.25,1.125,1.0,1.0,0.75,0.375,22.0,6.25,7.875,4.85
Ta2O5,3.44,1.94,2.8857142857142857,3.44,6.0,4.0,5.0,12.857142857142858,4.489795918367347,16.0,170.0,104.0,95.71428571428571,42.44897959183673,2.0,2.0,2.0,2.0,4.0,2.857142857142857,1.6326530612244896,6.0,19.0,13.0,9.714285714285714,5.3061224489795915,2.0,2.0,1.4285714285714286,0.8163265306122448,7.0,3.4285714285714284,2.0408163265306123,4.2
Eu2O3,3.44,2.255,2.5380000000000003,3.44,6.0,4.0,3.0,10.8,6.24,16.0,198.0,132.0,118.8,63.35999999999999,2.0,2.0,2.0,2.0,4.0,2.4,1.9200000000000004,6.0,9.0,3.0,7.2,1.44,2.0,2.0,1.2,0.9600000000000002,7.0,4.0,2.4,4.5
Bi2I4O13,3.44,1.42,3.126315789473684,3.44,6.0,4.0,15.0,16.105263157894736,0.37673130193905785,16.0,148.0,82.0,90.0,32.8421052631579,2.0,2.0,2.0,2.0,2.0,4.105263157894737,0.37673130193905835,6.0,29.0,23.0,10.736842105263158,6.481994459833795,3.0,2.0,1.894736842105263,0.37673130193905824,3.0,1.894736842105263,0.37673130193905824,3.3
Ge0.39Te1Pb0.61,2.33,0.3200000000000003,2.1526,2.1,6.0,2.0,14.0,15.0,1.0,16.0,146.0,26.0,136.93,6.602699999999996,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,28.0,14.0,19.27,5.3253,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.56
Zn0.05Ga0.95Sb0.95Te0.05,2.1,0.4500000000000002,1.92725,1.81,5.0,1.0,12.0,14.0,1.05,13.0,139.0,17.0,130.47499999999997,8.475,2.0,2.0,2.0,2.0,4.0,2.0,1.05,12.0,16.0,4.0,14.0,1.05,5.0,5.0,3.8499999999999996,1.0924999999999998,5.0,3.8499999999999996,1.0924999999999998,0.85
AgBi(PS3)2,2.58,0.6500000000000001,2.3810000000000002,2.58,6.0,3.0,11.0,15.2,0.9600000000000002,16.0,148.0,43.0,113.7,13.120000000000001,1.0,2.0,1.9,2.0,4.0,3.3,0.8400000000000001,5.0,29.0,24.0,8.6,4.56,3.0,3.0,2.1,0.54,3.0,2.2,0.4800000000000001,1.7
Ge0.03Pb0.97Se0.97S0.03,2.58,0.5700000000000003,2.4356499999999994,2.33,6.0,3.0,14.0,15.0,1.0,14.0,146.0,41.0,132.385,13.206549999999998,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,28.0,22.0,21.64,6.1692,4.0,2.0,2.9999999999999996,1.0,4.0,2.9999999999999996,1.0,0.28
Bi2CO5,3.44,1.42,2.97375,3.44,6.0,4.0,14.0,15.5,0.625,16.0,148.0,82.0,87.75,30.125,2.0,2.0,2.0,2.0,2.0,3.5,0.625,4.0,29.0,25.0,11.5,8.75,4.0,2.0,2.5,0.625,4.0,2.5,0.625,3.42
Na2EuGeSe4,2.55,1.6199999999999997,1.9068749999999999,2.55,6.0,3.0,1.0,10.375,6.53125,16.0,198.0,78.0,141.25,26.5625,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.125,5.59375,4.0,4.0,1.5,1.125,7.0,2.625,1.4375,2.0
UP2S7,2.58,1.2000000000000002,2.382,2.58,7.0,4.0,3.0,14.5,2.3,16.0,196.0,91.0,114.5,16.3,2.0,2.0,2.0,2.0,4.0,3.4,0.8400000000000001,5.0,6.0,1.0,5.8,0.3200000000000001,3.0,3.0,2.0,0.4,20.0,4.0,3.2,1.41
La2Ge2Se7,2.55,1.4499999999999997,2.188181818181818,2.55,6.0,2.0,3.0,13.272727272727273,3.735537190082644,16.0,207.0,87.0,135.8181818181818,25.884297520661153,2.0,2.0,2.0,2.0,4.0,2.909090909090909,1.3884297520661157,3.0,16.0,13.0,13.272727272727273,3.735537190082644,4.0,4.0,2.0,0.7272727272727273,9.0,3.6363636363636362,2.0826446280991733,1.08
TiTe2,2.1,0.56,1.9133333333333333,2.1,5.0,1.0,4.0,12.0,5.333333333333333,16.0,160.0,22.0,145.33333333333334,9.77777777777778,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.777777777777778,4.0,16.0,12.0,12.0,5.333333333333333,2.0,2.0,1.3333333333333333,0.888888888888889,8.0,4.0,2.6666666666666665,1.0
BiSeO3F,3.98,1.96,3.145,3.44,6.0,4.0,15.0,16.0,0.3333333333333333,16.0,148.0,91.0,87.16666666666667,31.22222222222223,2.0,2.0,2.0,2.0,2.0,4.0,0.3333333333333333,6.0,29.0,23.0,11.666666666666666,7.222222222222222,3.0,2.0,2.0,0.3333333333333333,3.0,2.0,0.3333333333333333,3.83
LiH3(SeO3)2,3.44,2.46,2.776666666666667,3.44,4.0,3.0,1.0,11.0,6.666666666666667,16.0,128.0,97.0,71.41666666666667,25.625,1.0,2.0,1.6666666666666667,2.0,4.0,2.6666666666666665,1.7777777777777777,1.0,16.0,15.0,6.0,3.3333333333333335,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,1.6666666666666667,0.4444444444444444,4.9
NbCu3Se4,2.55,0.9499999999999997,2.1875,2.55,5.0,1.0,5.0,12.75,3.25,16.0,164.0,44.0,130.0,10.0,1.0,2.0,1.5,2.0,4.0,2.0,2.0,5.0,16.0,11.0,12.75,3.25,2.0,2.0,1.0,1.0,7.0,2.25,1.1875,2.45
KLiCO3,3.44,2.62,2.445,3.44,4.0,2.0,1.0,10.666666666666666,6.444444444444444,16.0,203.0,137.0,100.83333333333333,43.111111111111114,1.0,2.0,1.6666666666666667,2.0,4.0,2.3333333333333335,1.6666666666666667,1.0,6.0,5.0,4.0,2.0,4.0,4.0,1.6666666666666667,1.111111111111111,4.0,2.0,0.6666666666666666,6.32
Rh0.67Se2,2.55,0.27,2.482247191011236,2.55,5.0,1.0,9.0,14.243445692883896,2.6315420331327415,16.0,142.0,22.0,125.52059925093633,8.270560675560045,1.0,2.0,1.749063670411985,2.0,4.0,2.9962546816479403,1.5037383046472808,9.0,16.0,7.0,14.243445692883896,2.6315420331327415,2.0,2.0,1.4981273408239701,0.7518691523236404,3.0,2.250936329588015,0.3759345761618202,0.7
Ge0.25Te1Pb0.75,2.33,0.3200000000000003,2.175,2.1,6.0,2.0,14.0,15.0,1.0,16.0,146.0,26.0,138.75,5.4375,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,28.0,14.0,20.25,5.8125,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.44
Ge(Bi3O5)4,3.44,1.4300000000000002,2.8803030303030304,3.44,6.0,4.0,14.0,15.575757575757576,0.5142332415059687,16.0,148.0,82.0,97.45454545454545,38.12672176308539,2.0,2.0,2.0,2.0,2.0,3.5757575757575757,0.5142332415059687,6.0,29.0,23.0,14.606060606060606,10.468319559228652,4.0,2.0,2.4242424242424243,0.5142332415059687,4.0,2.4242424242424243,0.5142332415059687,3.25
CsGa(SnSe3)2,2.55,1.7599999999999998,2.182,2.55,6.0,2.0,1.0,13.8,2.7199999999999998,16.0,244.0,124.0,136.4,22.560000000000002,1.0,2.0,1.9,2.0,4.0,2.9,1.3199999999999998,1.0,16.0,15.0,13.8,2.7199999999999998,5.0,5.0,2.5,1.1,5.0,2.6,1.04,1.87
NaCeS3,2.58,1.65,1.9580000000000002,2.58,6.0,3.0,1.0,10.4,6.719999999999999,16.0,204.0,99.0,137.0,38.4,1.0,2.0,1.8,2.0,4.0,2.4,1.9200000000000004,1.0,6.0,5.0,4.6,1.6800000000000002,2.0,2.0,1.2,0.9600000000000002,22.0,5.8,6.4799999999999995,2.15
Cs1.13Cd1.13Bi2.87Se6,2.55,1.7599999999999998,2.1473315363881404,2.55,6.0,2.0,1.0,13.813117699910155,2.969927403737096,16.0,244.0,124.0,142.2461814914645,23.985101338506215,1.0,2.0,1.8984725965858043,2.0,4.0,2.9299191374663076,1.1898683289620582,1.0,29.0,28.0,17.423180592991915,5.970435165878385,3.0,3.0,1.8517520215633425,0.7520142980652567,3.0,1.9532794249775383,0.5901907458129805,1.0
Eu3Sb4Se9,2.55,1.3649999999999998,2.1690625,2.55,6.0,2.0,3.0,13.3125,3.8671875,16.0,198.0,78.0,139.375,21.984375,2.0,2.0,2.0,2.0,4.0,3.0,1.125,9.0,16.0,7.0,14.4375,2.0390625,3.0,3.0,1.875,0.703125,7.0,3.1875,1.4296875,1.08
Na3MoClO4,3.44,2.51,2.4299999999999997,3.44,5.0,3.0,1.0,10.0,6.888888888888889,16.0,166.0,100.0,113.11111111111111,44.34567901234568,1.0,2.0,1.5555555555555556,2.0,5.0,2.3333333333333335,2.074074074074074,1.0,7.0,6.0,4.444444444444445,2.296296296296296,2.0,2.0,1.0,0.8888888888888888,6.0,2.0,0.8888888888888888,4.69
LiAsS2,2.58,1.6,2.08,2.58,4.0,2.0,1.0,12.0,5.5,16.0,128.0,23.0,114.25,9.25,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,15.0,14.0,7.0,4.0,3.0,3.0,1.75,0.875,3.0,2.0,0.5,1.6
Tl2TeS3,2.58,0.96,2.18,2.58,6.0,3.0,13.0,15.0,1.3333333333333333,16.0,145.0,40.0,123.83333333333333,18.833333333333332,2.0,2.0,2.0,2.0,3.0,3.0,1.3333333333333333,6.0,27.0,21.0,14.666666666666666,8.666666666666666,5.0,3.0,3.0,1.3333333333333333,5.0,3.0,1.3333333333333333,1.6
Bi2Te2Se,2.55,0.5299999999999998,2.158,2.02,6.0,2.0,15.0,15.6,0.4800000000000001,15.0,148.0,28.0,138.4,7.6800000000000015,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.3
HgI,2.66,0.6600000000000001,2.33,2.0,6.0,1.0,12.0,14.5,2.5,12.0,139.0,7.0,135.5,3.5,2.0,2.0,2.0,2.0,5.0,2.5,2.5,17.0,26.0,9.0,21.5,4.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,2.37
Ba23Ga8(SbS19)2,2.58,1.69,1.9308450704225353,2.58,6.0,3.0,2.0,11.098591549295774,5.894862130529657,16.0,215.0,110.0,143.50704225352112,46.31938107518349,2.0,2.0,2.0,2.0,4.0,2.3380281690140845,1.8163062884348344,2.0,15.0,13.0,5.746478873239437,2.4272961713945644,5.0,5.0,1.7183098591549295,1.1132711763538978,5.0,1.7183098591549295,1.1132711763538978,2.84
K2In2P3Se10,2.55,1.73,2.19235294117647,2.55,5.0,2.0,1.0,13.705882352941176,3.155709342560554,16.0,203.0,96.0,130.05882352941177,19.972318339100347,1.0,2.0,1.8823529411764706,2.0,4.0,3.0,1.1764705882352942,1.0,16.0,15.0,11.941176470588236,5.024221453287197,5.0,5.0,2.2941176470588234,0.8858131487889273,5.0,2.411764705882353,0.8166089965397925,2.2
Ba2GaAsSe5,2.55,1.6599999999999997,2.057777777777778,2.55,6.0,2.0,2.0,12.444444444444445,4.6419753086419755,16.0,215.0,96.0,141.22222222222223,32.79012345679013,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.5555555555555558,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,5.0,5.0,2.0,0.8888888888888888,5.0,2.0,0.8888888888888888,1.39
Zn5.5Ga1Sn0.5O8,3.44,1.79,2.6256666666666666,3.44,5.0,3.0,12.0,14.266666666666667,1.848888888888889,16.0,139.0,73.0,92.7,28.480000000000004,2.0,2.0,2.0,2.0,4.0,2.2666666666666666,1.848888888888889,6.0,14.0,8.0,8.933333333333334,3.128888888888889,5.0,5.0,1.5333333333333334,1.1244444444444446,5.0,1.5333333333333334,1.1244444444444446,2.99
Sn0.06Te1Pb0.94,2.33,0.3700000000000001,2.2039,2.1,6.0,1.0,14.0,15.0,1.0,16.0,146.0,8.0,141.79,3.9573999999999994,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,28.0,14.0,21.58,6.0348,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.28
Zn3P2,2.19,0.54,1.8659999999999997,1.65,4.0,1.0,12.0,13.2,1.44,12.0,122.0,15.0,116.0,7.2,2.0,2.0,2.0,2.0,3.0,1.2,1.44,5.0,12.0,7.0,9.2,3.3600000000000003,3.0,3.0,1.2,1.44,3.0,1.2,1.44,1.15
MnO,3.44,1.89,2.495,1.55,4.0,2.0,7.0,11.5,4.5,7.0,139.0,73.0,102.5,36.5,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,7.0,1.0,6.5,0.5,2.0,2.0,1.0,1.0,5.0,3.5,1.5,3.6
Li2ZnGe,2.01,1.0299999999999998,1.4049999999999998,0.98,4.0,2.0,1.0,7.0,6.0,1.0,128.0,8.0,124.5,3.5,1.0,2.0,1.5,1.0,2.0,0.5,0.75,1.0,14.0,13.0,7.0,6.0,4.0,4.0,1.0,1.5,4.0,1.5,1.25,1.1
MnSi,1.9,0.34999999999999987,1.725,1.55,4.0,1.0,7.0,10.5,3.5,7.0,139.0,28.0,125.0,14.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,7.0,3.0,5.5,1.5,4.0,4.0,2.0,2.0,5.0,4.5,0.5,0.6
Ba2ErGaSe5,2.55,1.6599999999999997,1.9533333333333331,2.55,6.0,2.0,2.0,11.11111111111111,5.851851851851852,16.0,215.0,95.0,149.0,38.22222222222222,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.8518518518518516,2.0,16.0,14.0,12.333333333333334,4.592592592592592,5.0,5.0,1.6666666666666667,1.111111111111111,5.0,1.8888888888888888,0.8395061728395061,1.95
AsS,2.58,0.3999999999999999,2.38,2.18,4.0,1.0,15.0,15.5,0.5,15.0,119.0,14.0,112.0,7.0,2.0,2.0,2.0,2.0,1.0,3.5,0.5,6.0,15.0,9.0,10.5,4.5,3.0,1.0,2.5,0.5,3.0,2.5,0.5,2.4
Sn0.03Pb0.97Se1,2.55,0.5899999999999999,2.43445,2.55,6.0,2.0,14.0,15.0,1.0,16.0,146.0,26.0,132.89499999999998,12.895,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,28.0,14.0,21.79,6.0237,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.21
Cs0.4K0.6P1Se6,2.55,1.7599999999999998,2.28725,2.55,6.0,3.0,1.0,14.0,3.25,16.0,244.0,137.0,130.8,22.15000000000001,1.0,2.0,1.875,2.0,4.0,3.375,0.9375,1.0,16.0,15.0,12.75,4.875,3.0,3.0,1.875,0.46875,3.0,2.0,0.25,2.1
Na2CdSnS4,2.58,1.65,1.97875,2.58,5.0,2.0,1.0,11.5,5.25,16.0,166.0,61.0,129.375,24.375,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,6.5,3.25,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,2.52
Te0.5Se0.5,2.55,0.44999999999999973,2.325,2.1,5.0,1.0,16.0,16.0,0.0,16.0,138.0,18.0,129.0,9.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,16.0,16.0,0.0,16.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0
ZnHg3(SeCl2)2,3.16,1.5100000000000002,2.539,3.16,6.0,3.0,12.0,14.8,2.2399999999999998,17.0,132.0,30.0,116.6,11.680000000000001,2.0,2.0,2.0,2.0,5.0,2.8,2.2399999999999998,7.0,26.0,19.0,15.0,7.0,2.0,2.0,0.8,0.6399999999999999,2.0,0.8,0.6399999999999999,2.23
NaBiSe2,2.55,1.6199999999999997,2.0125,2.55,6.0,3.0,1.0,12.0,5.5,16.0,166.0,46.0,138.5,18.5,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,29.0,28.0,15.5,7.25,3.0,3.0,1.75,0.875,3.0,2.0,0.5,0.28
DyAs,2.18,0.9600000000000002,1.7000000000000002,1.22,6.0,2.0,3.0,9.0,6.0,3.0,192.0,73.0,155.5,36.5,2.0,2.0,2.0,2.0,3.0,1.5,1.5,12.0,15.0,3.0,13.5,1.5,3.0,3.0,1.5,1.5,4.0,3.5,0.5,1.0
Na2Hg3Se1.49S2.51,2.58,1.65,2.0150333333333332,2.0,6.0,3.0,1.0,11.333333333333334,4.592592592592592,12.0,166.0,61.0,130.0388888888889,17.290123456790123,1.0,2.0,1.7777777777777777,2.0,4.0,1.7777777777777777,1.9753086419753088,1.0,26.0,25.0,13.211111111111112,9.449358024691358,2.0,2.0,0.8888888888888888,0.9876543209876544,2.0,1.1111111111111112,0.7901234567901234,2.03
Cd2InCuTe4,2.1,0.41000000000000014,1.9325,2.1,5.0,1.0,11.0,14.0,2.0,16.0,144.0,12.0,139.25,3.0625,1.0,2.0,1.875,2.0,4.0,2.125,1.875,11.0,16.0,5.0,14.0,2.0,5.0,5.0,1.625,1.21875,5.0,1.75,1.0625,0.85
Sr2V2(SeO5)3,3.44,2.49,2.9277272727272727,3.44,5.0,3.0,2.0,13.727272727272727,3.7190082644628104,16.0,195.0,129.0,93.0,36.81818181818182,2.0,2.0,2.0,2.0,4.0,3.272727272727273,1.190082644628099,2.0,16.0,14.0,6.909090909090909,2.479338842975207,2.0,2.0,1.6363636363636365,0.5950413223140495,7.0,2.272727272727273,0.8595041322314052,2.96
InSn2As2Se,2.55,0.7699999999999998,2.1016666666666666,1.96,5.0,1.0,13.0,14.5,0.8333333333333334,14.0,142.0,23.0,129.66666666666666,10.333333333333334,2.0,2.0,2.0,2.0,3.0,2.5,0.8333333333333334,13.0,16.0,3.0,14.5,0.8333333333333334,5.0,3.0,3.5,0.8333333333333334,5.0,3.5,0.8333333333333334,0.2
NaB15,2.04,1.1099999999999999,1.970625,2.04,3.0,1.0,1.0,12.25,1.40625,13.0,166.0,82.0,89.125,9.609375,1.0,2.0,1.9375,2.0,1.0,0.9375,0.1171875,1.0,3.0,2.0,2.875,0.234375,5.0,5.0,4.6875,0.5859375,5.0,4.75,0.46875,0.32
Rb2Pt(IO3)6,3.44,2.62,3.02962962962963,3.44,6.0,4.0,1.0,14.88888888888889,2.4197530864197527,16.0,220.0,154.0,96.22222222222223,40.2962962962963,1.0,2.0,1.8888888888888888,2.0,5.0,3.7777777777777777,0.8395061728395061,1.0,24.0,23.0,8.74074074074074,4.801097393689986,2.0,2.0,1.5555555555555556,0.5925925925925926,2.0,1.7037037037037037,0.4170096021947874,2.4
Cd0.02In0.98Te0.02As0.98,2.18,0.4900000000000002,1.9783,1.78,5.0,1.0,12.0,14.0,1.02,13.0,144.0,25.0,130.70999999999998,11.4758,2.0,2.0,2.0,2.0,4.0,2.0,1.02,12.0,16.0,4.0,14.0,1.02,5.0,5.0,3.9400000000000004,1.0388,5.0,3.9400000000000004,1.0388,0.73
Pd(IO3)2,3.44,1.2399999999999998,3.128888888888889,3.44,5.0,3.0,10.0,15.555555555555555,1.234567901234568,16.0,139.0,73.0,90.33333333333333,32.44444444444444,0.0,2.0,1.7777777777777777,2.0,5.0,3.7777777777777777,0.8395061728395062,6.0,17.0,11.0,8.88888888888889,3.8518518518518525,2.0,2.0,1.5555555555555556,0.5925925925925927,2.0,1.5555555555555556,0.5925925925925927,1.31
Sr8.007Ge2.043Bi7.949Se24,2.55,1.5999999999999999,2.1183851996476104,2.55,6.0,2.0,2.0,13.044382009095454,4.211165349023896,16.0,195.0,75.0,139.59801423843425,24.304916060455874,2.0,2.0,2.0,2.0,4.0,2.9508559727612558,1.2176529215576861,2.0,29.0,27.0,15.69411176456582,5.386310304239936,4.0,4.0,1.9052596490392628,0.7264655829832795,4.0,1.9052596490392628,0.7264655829832795,0.74
Sn1Se0.75S0.25,2.58,0.6200000000000001,2.25875,1.96,5.0,2.0,14.0,15.0,1.0,14.0,139.0,34.0,127.625,11.375,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,16.0,10.0,13.75,1.9375,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.94
Li0.33Ti0.67Ag1O2,3.44,2.46,2.5412999999999997,3.44,5.0,3.0,1.0,11.5025,4.4975000000000005,16.0,160.0,94.0,106.61,40.61,1.0,2.0,1.6675,2.0,4.0,2.0,2.0,1.0,11.0,10.0,6.5024999999999995,2.24875,2.0,2.0,1.0,1.0,8.0,2.6725000000000003,1.7847125000000001,2.7
Cd4Sb2I3,2.66,0.9700000000000002,2.0933333333333333,1.69,5.0,0.0,12.0,14.333333333333334,2.074074074074074,12.0,144.0,5.0,141.22222222222223,2.4691358024691366,2.0,2.0,2.0,2.0,5.0,2.3333333333333335,2.0740740740740744,12.0,17.0,5.0,14.333333333333334,2.074074074074074,3.0,3.0,1.0,0.8888888888888888,3.0,1.0,0.8888888888888888,1.83
In1.99Cu0.01Se2.99,2.55,0.7699999999999998,2.241623246492986,2.55,5.0,1.0,11.0,14.793587174348698,1.4457612620029636,16.0,142.0,22.0,128.79759519038078,10.543009867430253,1.0,2.0,1.997995991983968,2.0,4.0,2.7955911823647295,1.4433596652222278,11.0,16.0,5.0,14.793587174348698,1.4457612620029636,5.0,5.0,3.192384769539078,1.4417452138746432,5.0,3.19438877755511,1.4401468267195714,1.45
La2Ga2GeS8,2.58,1.48,2.19,2.58,6.0,3.0,3.0,13.384615384615385,3.313609467455621,16.0,207.0,102.0,124.46153846153847,25.396449704142015,2.0,2.0,2.0,2.0,4.0,2.769230769230769,1.5147928994082842,3.0,14.0,11.0,7.230769230769231,2.816568047337278,5.0,5.0,2.3076923076923075,1.0887573964497042,9.0,3.6923076923076925,2.0828402366863905,2.78
Sr2Pr2Pt1O7.07,3.44,2.49,2.5485335542667773,3.44,6.0,4.0,2.0,11.028997514498757,5.823527352525897,16.0,203.0,137.0,115.87572493786246,58.429391103676494,1.0,2.0,1.9171499585749794,2.0,4.0,2.342999171499586,1.9411757841752988,2.0,24.0,22.0,6.662800331400166,2.872775421474703,2.0,2.0,1.171499585749793,0.9705878920876494,11.0,3.15990057995029,2.598210246909597,3.05
MnF2,3.98,2.4299999999999997,3.17,3.98,4.0,2.0,7.0,13.666666666666666,4.444444444444445,17.0,139.0,82.0,84.33333333333333,36.44444444444444,2.0,2.0,2.0,2.0,5.0,3.3333333333333335,2.222222222222222,7.0,7.0,0.0,7.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,5.0,2.3333333333333335,1.777777777777778,9.9
KTeP2,2.19,1.37,1.825,2.19,5.0,2.0,1.0,11.75,5.375,15.0,203.0,96.0,138.75,32.125,1.0,2.0,1.75,2.0,4.0,2.5,1.25,1.0,16.0,15.0,6.75,4.625,3.0,3.0,2.0,1.0,3.0,2.25,0.75,1.4
Sn0.08Te1Pb0.92,2.33,0.3700000000000001,2.2002,2.1,6.0,1.0,14.0,15.0,1.0,16.0,146.0,8.0,141.72,3.9375999999999998,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,28.0,14.0,21.44,6.0352,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.13
HgTe,2.1,0.10000000000000009,2.05,2.0,6.0,1.0,12.0,14.0,2.0,12.0,138.0,6.0,135.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,16.0,26.0,10.0,21.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.15
Th2GeSe2,2.55,1.2499999999999998,1.9419999999999997,1.3,7.0,3.0,3.0,10.4,5.92,3.0,206.0,86.0,154.4,41.28,2.0,2.0,2.0,2.0,4.0,2.0,1.6,4.0,16.0,12.0,10.8,5.4399999999999995,4.0,4.0,1.6,1.2799999999999998,8.0,4.8,2.56,1.98
Ir0.67Se2,2.55,0.34999999999999964,2.4621722846441947,2.55,6.0,2.0,9.0,14.243445692883896,2.6315420331327415,16.0,141.0,21.0,125.26966292134833,7.894626099398231,2.0,2.0,2.0,2.0,4.0,2.9962546816479403,1.5037383046472808,16.0,23.0,7.0,17.756554307116104,2.6315420331327415,2.0,2.0,1.4981273408239701,0.7518691523236404,3.0,2.250936329588015,0.3759345761618202,0.45
SrPb3Br8,2.96,2.01,2.6350000000000002,2.96,6.0,2.0,2.0,15.0,2.6666666666666665,17.0,195.0,75.0,132.75,17.0,2.0,2.0,2.0,2.0,5.0,3.8333333333333335,1.5555555555555554,2.0,28.0,26.0,18.5,4.75,4.0,4.0,1.6666666666666667,1.1666666666666667,4.0,1.6666666666666667,1.1666666666666667,3.2
Cd0.8Hg0.2Se1,2.55,0.8599999999999999,2.151,2.55,6.0,2.0,12.0,14.0,2.0,16.0,144.0,24.0,130.8,10.8,2.0,2.0,2.0,2.0,4.0,2.0,2.0,12.0,26.0,14.0,15.4,2.72,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.45
LiSbTe2,2.1,1.12,1.8075,2.1,5.0,3.0,1.0,12.0,5.5,16.0,139.0,11.0,135.75,3.875,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,16.0,15.0,12.0,5.5,3.0,3.0,1.75,0.875,3.0,2.0,0.5,0.13
KEuAsS4,2.58,1.7600000000000002,2.072142857142857,2.58,6.0,3.0,1.0,11.857142857142858,5.63265306122449,16.0,203.0,98.0,134.28571428571428,37.836734693877546,1.0,2.0,1.8571428571428572,2.0,4.0,2.7142857142857144,1.5510204081632655,1.0,15.0,14.0,7.0,2.857142857142857,3.0,3.0,1.5714285714285714,0.8979591836734694,7.0,2.7142857142857144,1.3061224489795917,1.89
Ca5(Bi7O13)2,3.44,2.44,2.7271111111111113,3.44,6.0,4.0,2.0,14.133333333333333,2.6962962962962966,16.0,176.0,110.0,103.73333333333333,43.60296296296296,2.0,2.0,2.0,2.0,4.0,3.2444444444444445,0.8730864197530864,2.0,29.0,27.0,12.71111111111111,10.135308641975309,3.0,3.0,2.088888888888889,0.5669135802469135,3.0,2.088888888888889,0.5669135802469135,2.6
Rb3Al3Ge7S20,2.58,1.7600000000000002,2.210909090909091,2.58,5.0,2.0,1.0,13.93939393939394,2.5234159779614327,16.0,220.0,115.0,120.0909090909091,18.3305785123967,1.0,2.0,1.9090909090909092,2.0,4.0,2.9393939393939394,1.285583103764922,1.0,14.0,13.0,6.96969696969697,2.9825528007346187,5.0,5.0,2.515151515151515,1.081726354453627,5.0,2.606060606060606,1.0266299357208446,3.1
