composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
AgS,16.0,47.0,31.0,31.5,15.5,16.0,65.0,88.0,76.5,11.5,65.0,388.36,1234.93,846.57,811.645,423.285,388.36,2.5,105.0,145.0,40.0,125.0,20.0,105.0,2.58,0.6500000000000001,2.255,1.93,2.0,1.5,1.0,6.0,11.0,5.0,8.5,2.5,6.0,2.0,1.5,16.33,25.786875,21.058437499999997,4.7284375,16.33,70.0,225.0,False
AgSO4,8.0,47.0,39.0,15.833333333333334,10.444444444444445,8.0,65.0,88.0,83.5,6.166666666666667,87.0,54.8,1234.93,1180.13,307.08166666666665,336.37555555555554,54.8,1.3888888888888893,66.0,145.0,79.0,85.66666666666667,26.222222222222225,66.0,3.44,1.51,3.045,3.44,2.0,1.8333333333333333,2.0,6.0,11.0,5.0,6.833333333333333,1.3888888888888886,6.0,2.0,1.8333333333333333,9.105,25.786875,13.089479166666665,5.312638888888888,9.105,12.0,225.0,False
AgSbS2,16.0,51.0,35.0,32.5,16.5,16.0,65.0,88.0,81.5,8.25,88.0,388.36,1234.93,846.57,728.8575000000001,340.4975,388.36,1.75,105.0,145.0,40.0,123.5,18.5,105.0,2.58,0.6500000000000001,2.285,2.58,2.0,1.75,2.0,6.0,15.0,9.0,9.5,3.5,6.0,3.0,2.0,16.33,31.56,24.8659375,4.267968749999999,25.786875,70.0,225.0,False
AgSbSe2,34.0,51.0,17.0,41.5,7.5,34.0,65.0,89.0,82.0,8.5,89.0,494.0,1234.93,740.9300000000001,781.6775,287.6775,494.0,1.75,120.0,145.0,25.0,131.0,11.0,120.0,2.55,0.6199999999999999,2.2699999999999996,2.55,2.0,1.75,2.0,11.0,16.0,5.0,14.5,1.75,16.0,3.0,2.0,16.33,31.56,24.9325,4.3012500000000005,25.92,14.0,225.0,False
AgSbTe2,47.0,52.0,5.0,50.5,1.75,52.0,65.0,90.0,82.5,8.75,90.0,722.66,1234.93,512.2700000000001,896.0074999999999,173.34750000000003,722.66,1.75,138.0,145.0,7.0,140.0,2.5,138.0,2.1,0.17000000000000015,2.045,2.1,2.0,1.75,2.0,11.0,16.0,5.0,14.5,1.75,16.0,3.0,2.0,16.33,34.7633333333,29.35416666665,6.512083333324999,34.7633333333,152.0,225.0,False
AgTe,47.0,52.0,5.0,49.5,2.5,47.0,65.0,90.0,77.5,12.5,65.0,722.66,1234.93,512.2700000000001,978.7950000000001,256.13500000000005,722.66,2.5,138.0,145.0,7.0,141.5,3.5,138.0,2.1,0.17000000000000015,2.015,1.93,2.0,1.5,1.0,11.0,16.0,5.0,13.5,2.5,11.0,2.0,1.5,16.33,34.7633333333,25.546666666649998,9.21666666665,16.33,152.0,225.0,False
AgTe2As,33.0,52.0,19.0,46.0,6.5,52.0,65.0,90.0,82.25,8.625,90.0,722.66,1234.93,512.2700000000001,942.5625,219.90250000000003,722.66,1.75,119.0,145.0,26.0,135.0,8.0,138.0,2.18,0.2500000000000002,2.0775,2.1,2.0,1.75,2.0,11.0,16.0,5.0,14.5,1.75,16.0,3.0,2.0,16.33,34.7633333333,27.007916666649997,7.755416666649999,34.7633333333,152.0,225.0,False
Al(Ni10B7)2,5.0,28.0,23.0,18.37142857142857,11.004081632653062,28.0,61.0,73.0,65.74285714285715,5.420408163265306,61.0,933.47,2348.0,1414.53,1953.299142857143,315.7606857142857,1728.0,1.469387755102041,84.0,124.0,40.0,107.91428571428571,19.13142857142857,124.0,2.04,0.42999999999999994,1.9534285714285715,1.91,2.0,2.0,2.0,3.0,10.0,7.0,7.0,3.4285714285714284,10.0,5.0,3.2857142857142856,7.1725,16.48,9.237,1.6516000000000002,10.32,166.0,225.0,True
Al(NiS2)2,13.0,28.0,15.0,19.0,5.142857142857143,16.0,61.0,88.0,78.14285714285714,11.26530612244898,88.0,388.36,1728.0,1339.6399999999999,848.9871428571429,526.4310204081632,388.36,2.4489795918367347,105.0,124.0,19.0,112.71428571428571,8.816326530612244,105.0,2.58,0.97,2.25,2.58,2.0,2.0,2.0,3.0,10.0,7.0,6.714285714285714,1.8775510204081631,6.0,5.0,2.4285714285714284,10.32,25.786875,20.038214285714282,6.569897959183673,25.786875,70.0,225.0,True
Al0.01Cd0.99Sb0.01Te0.99,13.0,52.0,39.0,49.81999999999999,2.17,48.0,70.0,90.0,79.99,9.96,70.0,594.22,933.47,339.25,661.0418500000001,66.15363149999997,594.22,1.99,121.0,144.0,23.0,140.89,3.0789,138.0,2.1,0.49,1.8943500000000002,1.69,2.0,2.0,2.0,3.0,16.0,13.0,13.95,2.04,12.0,5.0,1.03,16.48,34.7633333333,27.0980749999835,7.633224999983498,19.495,152.0,225.0,False
Al0.01Ga0.99P1,13.0,31.0,18.0,22.91,8.0091,15.0,73.0,83.0,78.495,4.505,83.0,302.91,933.47,630.56,313.2578,10.244321999999993,317.3,1.0,107.0,122.0,15.0,114.495,7.495,107.0,2.19,0.5799999999999998,1.999,2.19,2.0,2.0,2.0,3.0,13.0,10.0,8.95,4.0095,5.0,5.0,4.0,16.48,22.5702380952,20.7019815476,1.8682565475999995,22.5702380952,2.0,225.0,False
Al0.01In0.99P1,13.0,49.0,36.0,31.82,17.0082,15.0,73.0,83.0,78.99000000000001,4.01,83.0,317.3,933.47,616.1700000000001,376.04359999999997,58.743599999999994,317.3,1.0,107.0,142.0,35.0,124.39500000000001,17.42895,107.0,2.19,0.5799999999999998,1.98415,2.19,2.0,2.0,2.0,3.0,13.0,10.0,8.95,4.0095,5.0,5.0,4.0,16.48,24.26,23.376219047600003,0.8749431428760005,22.5702380952,2.0,225.0,False
Al0.05Cd0.95Sb0.05Te0.95,13.0,52.0,39.0,49.099999999999994,2.8499999999999996,48.0,70.0,90.0,79.95,9.8,70.0,594.22,933.47,339.25,671.4492499999999,73.36778749999996,594.22,1.95,121.0,144.0,23.0,140.45,3.3724999999999996,138.0,2.1,0.49,1.89175,1.69,2.0,2.0,2.0,3.0,16.0,13.0,13.75,2.1999999999999997,12.0,5.0,1.15,16.48,34.7633333333,26.973708333317497,7.629458333317498,19.495,152.0,225.0,False
Al0.15Ga0.85As1,13.0,33.0,20.0,30.65,2.647500000000001,33.0,73.0,84.0,78.925,5.075,84.0,302.91,1090.0,787.0899999999999,743.7470000000001,374.71144999999996,1090.0,1.0,119.0,122.0,3.0,120.425,1.4249999999999998,119.0,2.18,0.5700000000000001,1.98,2.18,2.0,2.0,2.0,3.0,15.0,12.0,13.25,1.75,15.0,5.0,4.0,16.48,22.175,20.337937500000002,1.8370624999999996,22.175,64.0,225.0,False
Al0.1Cd0.9Sb0.1Te0.9,13.0,52.0,39.0,48.2,3.7,48.0,70.0,90.0,79.9,9.600000000000001,70.0,594.22,933.47,339.25,684.4585,81.21464999999998,594.22,1.9,121.0,144.0,23.0,139.9,3.690000000000001,138.0,2.1,0.49,1.8885,1.69,2.0,2.0,2.0,3.0,16.0,13.0,13.5,2.4000000000000004,12.0,5.0,1.3,16.48,34.7633333333,26.818249999985,7.624749999984998,19.495,152.0,225.0,False
Al0.1In0.9P1,13.0,49.0,36.0,30.2,16.92,15.0,73.0,83.0,78.9,4.1,83.0,317.3,933.47,616.1700000000001,398.711,81.411,317.3,1.0,107.0,142.0,35.0,123.45,16.695,107.0,2.19,0.5799999999999998,1.9765000000000001,2.19,2.0,2.0,2.0,3.0,13.0,10.0,8.5,4.05,5.0,5.0,4.0,16.48,24.26,23.0261190476,1.1104928571600006,22.5702380952,2.0,225.0,False
Al0.2Ga0.8P1,13.0,31.0,18.0,21.200000000000003,7.840000000000001,15.0,73.0,83.0,78.4,4.6,83.0,302.91,933.47,630.56,373.16100000000006,112.06180000000003,317.3,1.0,107.0,122.0,15.0,114.4,7.4,107.0,2.19,0.5799999999999998,1.98,2.19,2.0,2.0,2.0,3.0,13.0,10.0,8.0,4.0,5.0,5.0,4.0,16.48,22.5702380952,20.4761190476,2.0941190475999996,22.5702380952,2.0,225.0,False
Al0.2In0.8P1,13.0,49.0,36.0,28.400000000000002,16.480000000000004,15.0,73.0,83.0,78.8,4.2,83.0,317.3,933.47,616.1700000000001,423.89700000000005,106.59700000000001,317.3,1.0,107.0,142.0,35.0,122.4,15.680000000000001,107.0,2.19,0.5799999999999998,1.968,2.19,2.0,2.0,2.0,3.0,13.0,10.0,8.0,4.0,5.0,5.0,4.0,16.48,24.26,22.637119047600002,1.2983047619200008,22.5702380952,2.0,225.0,False
Al0.35Ga0.65As1,13.0,33.0,20.0,28.85,5.547499999999999,33.0,73.0,84.0,78.825,5.175,84.0,302.91,1090.0,787.0899999999999,806.803,327.53045,1090.0,1.0,119.0,122.0,3.0,120.32499999999999,1.325,119.0,2.18,0.5700000000000001,1.9600000000000002,2.18,2.0,2.0,2.0,3.0,15.0,12.0,12.25,3.2375,15.0,5.0,4.0,16.48,22.175,20.1001875,2.0748124999999997,22.175,64.0,225.0,False
Al0.3Ga0.7As1,13.0,33.0,20.0,29.299999999999997,4.890000000000002,33.0,73.0,84.0,78.85,5.15,84.0,302.91,1090.0,787.0899999999999,791.039,341.6903,1090.0,1.0,119.0,122.0,3.0,120.35,1.3499999999999999,119.0,2.18,0.5700000000000001,1.965,2.18,2.0,2.0,2.0,3.0,15.0,12.0,12.5,2.85,15.0,5.0,4.0,16.48,22.175,20.159625,2.0153749999999997,22.175,64.0,225.0,False
Al0.3In0.7P1,13.0,49.0,36.0,26.599999999999998,15.679999999999998,15.0,73.0,83.0,78.7,4.3,83.0,317.3,933.47,616.1700000000001,449.08299999999997,145.31609999999998,317.3,1.0,107.0,142.0,35.0,121.35,14.454999999999998,107.0,2.19,0.5799999999999998,1.9595,2.19,2.0,2.0,2.0,3.0,13.0,10.0,7.5,3.8499999999999996,5.0,5.0,4.0,16.48,24.26,22.2481190476,1.730435714280001,22.5702380952,2.0,225.0,False
Al0.45Cd0.55Sb0.45Te0.55,13.0,52.0,39.0,41.900000000000006,13.004999999999997,48.0,70.0,90.0,79.55,8.200000000000001,70.0,594.22,933.47,339.25,775.5232500000001,128.79157500000002,594.22,1.55,121.0,144.0,23.0,136.05,6.772499999999995,138.0,2.1,0.49,1.86575,1.69,2.0,2.0,2.0,3.0,16.0,13.0,11.75,3.9375000000000004,12.0,5.0,2.35,16.48,34.7633333333,25.7300416666575,7.591791666657499,19.495,152.0,225.0,False
Al0.4Cd0.6Sb0.4Te0.6,13.0,52.0,39.0,42.800000000000004,11.919999999999996,48.0,70.0,90.0,79.6,8.4,70.0,594.22,933.47,339.25,762.514,124.88879999999999,594.22,1.6,121.0,144.0,23.0,136.6,6.240000000000004,138.0,2.1,0.49,1.8690000000000002,1.69,2.0,2.0,2.0,3.0,16.0,13.0,12.0,3.6000000000000005,12.0,5.0,2.2,16.48,34.7633333333,25.885499999990003,7.596499999989998,19.495,152.0,225.0,False
Al0.4Ga0.6P1,13.0,31.0,18.0,19.4,6.959999999999999,15.0,73.0,83.0,78.3,4.7,83.0,302.91,933.47,630.56,436.217,198.9012,317.3,1.0,107.0,122.0,15.0,114.30000000000001,7.3,107.0,2.19,0.5799999999999998,1.96,2.19,2.0,2.0,2.0,3.0,13.0,10.0,7.0,3.5999999999999996,5.0,5.0,4.0,16.48,22.5702380952,20.238369047600003,2.3318690475999997,22.5702380952,2.0,225.0,False
Al0.4In0.6P1,13.0,49.0,36.0,24.8,14.520000000000001,15.0,73.0,83.0,78.6,4.4,83.0,317.3,933.47,616.1700000000001,474.269,183.68040000000002,317.3,1.0,107.0,142.0,35.0,120.30000000000001,13.3,107.0,2.19,0.5799999999999998,1.951,2.19,2.0,2.0,2.0,3.0,13.0,10.0,7.0,3.5999999999999996,5.0,5.0,4.0,16.48,24.26,21.859119047600004,2.1516476190399985,22.5702380952,2.0,225.0,False
Al0.5Ga0.5As1,13.0,33.0,20.0,27.5,7.25,33.0,73.0,84.0,78.75,5.25,84.0,302.91,1090.0,787.0899999999999,854.095,275.5925,1090.0,1.0,119.0,122.0,3.0,120.25,1.25,119.0,2.18,0.5700000000000001,1.945,2.18,2.0,2.0,2.0,3.0,15.0,12.0,11.5,4.25,15.0,5.0,4.0,16.48,22.175,19.921875,2.253125,22.175,64.0,225.0,False
Al0.5In0.5P1,13.0,49.0,36.0,23.0,13.0,15.0,73.0,83.0,78.5,4.5,83.0,317.3,933.47,616.1700000000001,499.45500000000004,217.00750000000002,317.3,1.0,107.0,142.0,35.0,119.25,12.25,107.0,2.19,0.5799999999999998,1.9425,2.19,2.0,2.0,2.0,3.0,13.0,10.0,6.5,3.25,5.0,5.0,4.0,16.48,24.26,21.4701190476,2.4950595238,22.5702380952,2.0,225.0,False
Al0.6Ga0.4As1,13.0,33.0,20.0,26.6,8.16,33.0,73.0,84.0,78.7,5.3,84.0,302.91,1090.0,787.0899999999999,885.623,233.08519999999996,1090.0,1.0,119.0,122.0,3.0,120.2,1.2,119.0,2.18,0.5700000000000001,1.935,2.18,2.0,2.0,2.0,3.0,15.0,12.0,11.0,4.8,15.0,5.0,4.0,16.48,22.175,19.803,2.372,22.175,64.0,225.0,False
Al0.6Ga0.4P1,13.0,31.0,18.0,17.6,5.360000000000001,15.0,73.0,83.0,78.2,4.8,83.0,302.91,933.47,630.56,499.273,260.5182,317.3,1.0,107.0,122.0,15.0,114.2,7.2,107.0,2.19,0.5799999999999998,1.94,2.19,2.0,2.0,2.0,3.0,13.0,10.0,6.0,2.8,5.0,5.0,4.0,16.48,22.5702380952,20.0006190476,2.5696190476,22.5702380952,2.0,225.0,False
Al0.6In0.4P1,13.0,49.0,36.0,21.200000000000003,11.120000000000001,15.0,73.0,83.0,78.4,4.6,83.0,317.3,933.47,616.1700000000001,524.641,245.29739999999998,317.3,1.0,107.0,142.0,35.0,118.2,11.2,107.0,2.19,0.5799999999999998,1.934,2.19,2.0,2.0,2.0,3.0,13.0,10.0,6.0,2.8,5.0,5.0,4.0,16.48,24.26,21.081119047599998,2.760671428560001,22.5702380952,2.0,225.0,False
Al0.75Ga0.25As1,13.0,33.0,20.0,25.25,9.1875,33.0,73.0,84.0,78.625,5.375,84.0,302.91,1090.0,787.0899999999999,932.915,157.50125000000003,1090.0,1.0,119.0,122.0,3.0,120.125,1.125,119.0,2.18,0.5700000000000001,1.9200000000000002,2.18,2.0,2.0,2.0,3.0,15.0,12.0,10.25,5.4375,15.0,5.0,4.0,16.48,22.175,19.6246875,2.5503125,22.175,64.0,225.0,False
Al0.7In0.3P1,13.0,49.0,36.0,19.4,8.879999999999999,15.0,73.0,83.0,78.3,4.699999999999999,83.0,317.3,933.47,616.1700000000001,549.827,268.5501,317.3,1.0,107.0,142.0,35.0,117.14999999999999,10.149999999999999,107.0,2.19,0.5799999999999998,1.9255,2.19,2.0,2.0,2.0,3.0,13.0,10.0,5.5,2.25,5.0,5.0,4.0,16.48,24.26,20.692119047600002,2.9484833333199996,22.5702380952,2.0,225.0,False
Al0.8Ga0.2P1,13.0,31.0,18.0,15.8,3.040000000000001,15.0,73.0,83.0,78.1,4.9,83.0,302.91,933.47,630.56,562.3290000000001,296.91280000000006,317.3,1.0,107.0,122.0,15.0,114.10000000000001,7.1,107.0,2.19,0.5799999999999998,1.9200000000000002,2.19,2.0,2.0,2.0,3.0,13.0,10.0,5.0,1.6,5.0,5.0,4.0,16.48,22.5702380952,19.7628690476,2.8073690476,22.5702380952,2.0,225.0,False
Al0.99Cd0.01Sb0.99Te0.01,13.0,52.0,39.0,32.18,18.9882,13.0,70.0,90.0,79.01,6.039999999999999,73.0,594.22,933.47,339.25,916.02315,17.272381500000026,903.78,1.01,121.0,144.0,23.0,130.10999999999999,9.0189,121.0,2.1,0.49,1.8306499999999999,1.61,2.0,2.0,2.0,3.0,16.0,13.0,9.049999999999999,5.9895,3.0,5.0,3.9699999999999998,16.48,34.7633333333,24.051091666666498,7.5409416666665,16.48,152.0,225.0,False
Al0.99Ga0.01P1,13.0,31.0,18.0,14.09,1.0791,15.0,73.0,83.0,78.005,4.995,83.0,302.91,933.47,630.56,622.2322,308.125422,317.3,1.0,107.0,122.0,15.0,114.005,7.005,107.0,2.19,0.5799999999999998,1.901,2.19,2.0,2.0,2.0,3.0,13.0,10.0,4.05,1.0394999999999999,5.0,5.0,4.0,16.48,22.5702380952,19.5370065476,3.0332315476,22.5702380952,2.0,225.0,False
Al0.99In0.01P1,13.0,49.0,36.0,14.18,1.1682000000000001,15.0,73.0,83.0,78.00999999999999,4.99,83.0,317.3,933.47,616.1700000000001,622.8664,307.497564,317.3,1.0,107.0,142.0,35.0,114.10499999999999,7.105,107.0,2.19,0.5799999999999998,1.9008500000000002,2.19,2.0,2.0,2.0,3.0,13.0,10.0,4.05,1.0394999999999999,5.0,5.0,4.0,16.48,24.26,19.5640190476,3.053178857124,22.5702380952,2.0,225.0,False
Al10V,13.0,23.0,10.0,13.909090909090908,1.6528925619834702,13.0,46.0,73.0,70.54545454545455,4.462809917355371,73.0,933.47,2183.0,1249.53,1047.0636363636365,206.53388429752076,933.47,1.3223140495867762,121.0,153.0,32.0,123.9090909090909,5.289256198347105,121.0,1.63,0.019999999999999796,1.6118181818181818,1.61,2.0,2.0,2.0,3.0,5.0,2.0,3.1818181818181817,0.33057851239669406,3.0,7.0,5.181818181818182,13.01,16.48,16.164545454545454,0.5735537190082652,16.48,225.0,229.0,True
Al13Ru4,13.0,44.0,31.0,20.294117647058822,11.155709342560552,13.0,56.0,73.0,69.0,6.117647058823529,73.0,933.47,2607.0,1673.53,1327.2417647058824,602.239169550173,933.47,1.7993079584775082,121.0,146.0,25.0,126.88235294117646,8.996539792387539,121.0,2.2,0.5900000000000001,1.7488235294117647,1.61,2.0,1.7647058823529411,2.0,3.0,8.0,5.0,4.176470588235294,1.7993079584775087,3.0,5.0,4.764705882352941,13.51,16.48,15.781176470588237,1.0687889273356395,16.48,194.0,225.0,True
Al2(CuSe2)3,13.0,34.0,21.0,28.818181818181817,5.752066115702481,34.0,64.0,89.0,79.27272727272727,10.611570247933885,89.0,494.0,1357.77,863.77,809.4772727272727,344.1570247933885,494.0,2.0826446280991733,120.0,132.0,12.0,123.45454545454545,4.661157024793388,120.0,2.55,0.9399999999999997,2.2018181818181817,2.55,2.0,1.7272727272727273,2.0,3.0,16.0,13.0,12.272727272727273,4.066115702479339,16.0,5.0,2.272727272727273,11.07,25.92,20.153636363636362,6.290578512396696,25.92,14.0,225.0,True
Al21Pt8,13.0,78.0,65.0,30.93103448275862,25.96908442330559,13.0,63.0,73.0,70.24137931034483,3.9952437574316297,73.0,933.47,2041.4,1107.93,1239.1058620689655,442.64504161712244,933.47,1.1985731272294888,121.0,136.0,15.0,125.13793103448276,5.992865636147445,121.0,2.28,0.6699999999999997,1.7948275862068965,1.61,2.0,1.7241379310344827,2.0,3.0,24.0,21.0,8.793103448275861,8.39001189060642,3.0,5.0,4.172413793103448,15.02,16.48,16.077241379310344,0.5833055885850187,16.48,225.0,225.0,True
Al2CoIr,13.0,77.0,64.0,32.5,22.25,13.0,58.0,73.0,66.0,7.0,73.0,933.47,2739.0,1805.53,1593.4850000000001,660.015,933.47,2.0,121.0,141.0,20.0,127.25,6.875,121.0,2.2,0.5900000000000001,1.825,1.61,2.0,2.0,2.0,3.0,23.0,20.0,9.5,6.75,3.0,5.0,4.0,10.245,16.48,14.35375,2.12625,16.48,194.0,225.0,True
Al2Cr2O7,8.0,24.0,16.0,11.818181818181818,4.859504132231405,8.0,49.0,87.0,77.54545454545455,12.03305785123967,87.0,54.8,2180.0,2125.2,600.9581818181819,695.1104132231405,54.8,3.0082644628099175,66.0,139.0,73.0,89.27272727272727,29.619834710743802,66.0,3.44,1.8299999999999998,2.7836363636363632,3.44,2.0,1.8181818181818181,2.0,3.0,6.0,3.0,5.454545454545454,0.8925619834710745,6.0,6.0,3.272727272727273,9.105,16.48,10.825000000000001,2.189090909090909,9.105,12.0,229.0,True
Al2CrS4,13.0,24.0,11.0,16.285714285714285,2.2040816326530606,16.0,49.0,88.0,78.14285714285714,11.26530612244898,88.0,388.36,2180.0,1791.6399999999999,800.0542857142857,470.5077551020408,388.36,2.6122448979591835,105.0,139.0,34.0,114.42857142857143,10.775510204081632,105.0,2.58,0.97,2.1714285714285713,2.58,2.0,1.8571428571428572,2.0,3.0,6.0,3.0,5.142857142857143,1.2244897959183672,6.0,6.0,3.4285714285714284,11.19,25.786875,21.042499999999997,5.422142857142857,25.786875,70.0,229.0,True
Al2Cu,13.0,29.0,16.0,18.333333333333332,7.111111111111111,13.0,64.0,73.0,70.0,4.0,73.0,933.47,1357.77,424.29999999999995,1074.9033333333334,188.57777777777778,933.47,0.8888888888888887,121.0,132.0,11.0,124.66666666666667,4.88888888888889,121.0,1.9,0.2899999999999998,1.7066666666666668,1.61,2.0,1.6666666666666667,2.0,3.0,11.0,8.0,5.666666666666667,3.555555555555556,3.0,5.0,3.6666666666666665,11.07,16.48,14.676666666666668,2.404444444444444,16.48,225.0,225.0,True
Al2FeNi,13.0,28.0,15.0,20.0,7.0,13.0,55.0,73.0,65.5,7.5,73.0,933.47,1811.0,877.53,1351.4850000000001,418.015,933.47,2.0,121.0,132.0,11.0,124.5,3.75,121.0,1.91,0.2999999999999998,1.7400000000000002,1.61,2.0,2.0,2.0,3.0,10.0,7.0,6.0,3.0,3.0,5.0,4.0,10.32,16.48,13.5025,2.9775,16.48,225.0,229.0,True
Al2Ru,13.0,44.0,31.0,23.333333333333332,13.777777777777777,13.0,56.0,73.0,67.33333333333333,7.555555555555557,73.0,933.47,2607.0,1673.53,1491.3133333333335,743.7911111111111,933.47,2.222222222222222,121.0,146.0,25.0,129.33333333333334,11.111111111111114,121.0,2.2,0.5900000000000001,1.8066666666666666,1.61,2.0,1.6666666666666667,2.0,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,5.0,4.666666666666667,13.51,16.48,15.49,1.3200000000000003,16.48,194.0,225.0,True
Al2S3,13.0,16.0,3.0,14.8,1.44,16.0,73.0,88.0,82.0,7.2,88.0,388.36,933.47,545.11,606.404,261.6528,388.36,1.44,105.0,121.0,16.0,111.4,7.6800000000000015,105.0,2.58,0.97,2.192,2.58,2.0,2.0,2.0,3.0,6.0,3.0,4.8,1.44,6.0,5.0,3.2,16.48,25.786875,22.064125,4.467299999999999,25.786875,70.0,225.0,False
Al2Se3,13.0,34.0,21.0,25.6,10.08,34.0,73.0,89.0,82.6,7.6800000000000015,89.0,494.0,933.47,439.47,669.788,210.9456,494.0,1.44,120.0,121.0,1.0,120.4,0.48000000000000115,120.0,2.55,0.9399999999999997,2.174,2.55,2.0,2.0,2.0,3.0,16.0,13.0,10.8,6.24,16.0,5.0,3.2,16.48,25.92,22.144,4.531200000000001,25.92,14.0,225.0,False
Al2Te3,13.0,52.0,39.0,36.4,18.72,52.0,73.0,90.0,83.2,8.16,90.0,722.66,933.47,210.81000000000006,806.984,101.18880000000004,722.66,1.44,121.0,138.0,17.0,131.2,8.160000000000002,138.0,2.1,0.49,1.9040000000000004,2.1,2.0,2.0,2.0,3.0,16.0,13.0,10.8,6.24,16.0,5.0,3.2,16.48,34.7633333333,27.449999999979998,8.775999999983998,34.7633333333,152.0,225.0,False
Al3Tc,13.0,43.0,30.0,20.5,11.25,13.0,53.0,73.0,68.0,7.5,73.0,933.47,2430.0,1496.53,1307.6025,561.19875,933.47,2.25,121.0,147.0,26.0,127.5,9.75,121.0,1.9,0.2899999999999998,1.6825,1.61,2.0,2.0,2.0,3.0,7.0,4.0,4.0,1.5,3.0,5.0,5.0,14.285,16.48,15.931249999999999,0.823125000000001,16.48,194.0,225.0,True
Al4Cu2O7,8.0,29.0,21.0,12.76923076923077,5.1360946745562135,8.0,64.0,87.0,79.15384615384616,8.449704142011834,87.0,54.8,1357.77,1302.97,525.6169230769231,507.03360946745556,54.8,1.8224852071005917,66.0,132.0,66.0,93.07692307692308,29.159763313609467,66.0,3.44,1.8299999999999998,2.64,3.44,2.0,1.8461538461538463,2.0,3.0,11.0,8.0,5.846153846153846,1.7514792899408287,6.0,5.0,2.769230769230769,9.105,16.48,11.676538461538463,2.955976331360947,9.105,12.0,225.0,True
Al4Cu9,13.0,29.0,16.0,24.076923076923077,6.816568047337278,29.0,64.0,73.0,66.76923076923077,3.8343195266272208,64.0,933.47,1357.77,424.29999999999995,1227.216153846154,180.7668639053254,1357.77,0.8520710059171596,121.0,132.0,11.0,128.6153846153846,4.6863905325443795,132.0,1.9,0.2899999999999998,1.8107692307692307,1.9,2.0,1.3076923076923077,1.0,3.0,11.0,8.0,8.538461538461538,3.408284023668639,11.0,5.0,2.230769230769231,11.07,16.48,12.734615384615385,2.304852071005917,11.07,225.0,225.0,True
Al5Rh2,13.0,45.0,32.0,22.142857142857142,13.061224489795917,13.0,59.0,73.0,69.0,5.714285714285714,73.0,933.47,2237.0,1303.53,1305.9071428571428,532.0530612244899,933.47,1.6326530612244896,121.0,142.0,21.0,127.0,8.571428571428571,121.0,2.28,0.6699999999999997,1.8014285714285714,1.61,2.0,1.7142857142857142,2.0,3.0,9.0,6.0,4.714285714285714,2.448979591836735,3.0,5.0,4.428571428571429,13.64,16.48,15.668571428571429,1.1591836734693877,16.48,225.0,225.0,True
Al6Fe,13.0,26.0,13.0,14.857142857142858,3.1836734693877555,13.0,55.0,73.0,70.42857142857143,4.408163265306121,73.0,933.47,1811.0,877.53,1058.8314285714284,214.90530612244885,933.47,1.2244897959183667,121.0,132.0,11.0,122.57142857142857,2.6938775510204067,121.0,1.83,0.21999999999999997,1.6414285714285715,1.61,2.0,2.0,2.0,3.0,8.0,5.0,3.7142857142857144,1.2244897959183676,3.0,5.0,4.857142857142857,10.73,16.48,15.65857142857143,1.4081632653061222,16.48,225.0,229.0,True
Al6Ru,13.0,44.0,31.0,17.428571428571427,7.591836734693877,13.0,56.0,73.0,70.57142857142857,4.16326530612245,73.0,933.47,2607.0,1673.53,1172.5457142857142,409.844081632653,933.47,1.2244897959183667,121.0,146.0,25.0,124.57142857142857,6.1224489795918355,121.0,2.2,0.5900000000000001,1.6942857142857142,1.61,2.0,1.8571428571428572,2.0,3.0,8.0,5.0,3.7142857142857144,1.2244897959183676,3.0,5.0,4.857142857142857,13.51,16.48,16.055714285714284,0.7273469387755116,16.48,194.0,225.0,True
